m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.001
3,0.5416666666666666,0.0564
3,0.5625,0.1615
3,0.5833333333333334,0.2493
3,0.6041666666666666,0.3331
3,0.625,0.341
3,0.6458333333333334,0.3763
3,0.6666666666666666,0.3513
3,0.6875,0.3469
3,0.7083333333333334,0.3502
3,0.7291666666666666,0.3598
3,0.75,0.3706
3,0.7708333333333334,0.4136
3,0.7916666666666666,0.472
3,0.8125,0.544
3,0.8333333333333334,0.5785
3,0.8541666666666666,0.6113
3,0.875,0.6209
3,0.8958333333333334,0.6176
3,0.9166666666666666,0.6197
3,0.9375,0.6208
3,0.9583333333333334,0.6163
3,0.9791666666666666,0.5665
3,1.0,0.2239
4,0.5,0.0
4,0.5208333333333334,0.0862
4,0.5416666666666666,0.3454
4,0.5625,0.4208
4,0.5833333333333334,0.4244
4,0.6041666666666666,0.447
4,0.625,0.4521
4,0.6458333333333334,0.4463
4,0.6666666666666666,0.4819
4,0.6875,0.535
4,0.7083333333333334,0.575
4,0.7291666666666666,0.6281
4,0.75,0.6602
4,0.7708333333333334,0.6623
4,0.7916666666666666,0.6743
4,0.8125,0.6619
4,0.8333333333333334,0.6599
4,0.8541666666666666,0.6556
4,0.875,0.6869
4,0.8958333333333334,0.7632
4,0.9166666666666666,0.8831
4,0.9375,0.9491
4,0.9583333333333334,0.9701
4,0.9791666666666666,0.9755
4,1.0,0.9715
5,0.5,0.0
5,0.5208333333333334,0.3974
5,0.5416666666666666,0.4514
5,0.5625,0.4168
5,0.5833333333333334,0.4812
5,0.6041666666666666,0.5431
5,0.625,0.6189
5,0.6458333333333334,0.647
5,0.6666666666666666,0.695
5,0.6875,0.6666
5,0.7083333333333334,0.6856
5,0.7291666666666666,0.6792
5,0.75,0.7034
5,0.7708333333333334,0.7024
5,0.7916666666666666,0.7389
5,0.8125,0.8146
5,0.8333333333333334,0.883
5,0.8541666666666666,0.9083
5,0.875,0.924
5,0.8958333333333334,0.9443
5,0.9166666666666666,0.9308
5,0.9375,0.9329
5,0.9583333333333334,0.9705
5,0.9791666666666666,0.9908
5,1.0,0.9983
