m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.006
3,0.5416666666666666,0.05
3,0.5625,0.1056
3,0.5833333333333334,0.128
3,0.6041666666666666,0.1669
3,0.625,0.1991
3,0.6458333333333334,0.2194
3,0.6666666666666666,0.2327
3,0.6875,0.2317
3,0.7083333333333334,0.2646
3,0.7291666666666666,0.2542
3,0.75,0.2771
3,0.7708333333333334,0.3038
3,0.7916666666666666,0.3554
3,0.8125,0.408
3,0.8333333333333334,0.473
3,0.8541666666666666,0.5244
3,0.875,0.5696
3,0.8958333333333334,0.615
3,0.9166666666666666,0.6443
3,0.9375,0.6631
3,0.9583333333333334,0.6779
3,0.9791666666666666,0.683
3,1.0,0.5074
4,0.5,0.0
4,0.5208333333333334,0.0496
4,0.5416666666666666,0.1646
4,0.5625,0.2147
4,0.5833333333333334,0.2278
4,0.6041666666666666,0.2706
4,0.625,0.2878
4,0.6458333333333334,0.2909
4,0.6666666666666666,0.3185
4,0.6875,0.3491
4,0.7083333333333334,0.3967
4,0.7291666666666666,0.4508
4,0.75,0.493
4,0.7708333333333334,0.5202
4,0.7916666666666666,0.5596
4,0.8125,0.6061
4,0.8333333333333334,0.6031
4,0.8541666666666666,0.6199
4,0.875,0.6415
4,0.8958333333333334,0.699
4,0.9166666666666666,0.7731
4,0.9375,0.8439
4,0.9583333333333334,0.9155
4,0.9791666666666666,0.954
4,1.0,0.9663
5,0.5,0.0
5,0.5208333333333334,0.182
5,0.5416666666666666,0.2322
5,0.5625,0.2524
5,0.5833333333333334,0.2819
5,0.6041666666666666,0.3448
5,0.625,0.376
5,0.6458333333333334,0.4102
5,0.6666666666666666,0.4473
5,0.6875,0.4514
5,0.7083333333333334,0.4877
5,0.7291666666666666,0.5154
5,0.75,0.5666
5,0.7708333333333334,0.5835
5,0.7916666666666666,0.6194
5,0.8125,0.6836
5,0.8333333333333334,0.7623
5,0.8541666666666666,0.7953
5,0.875,0.8357
5,0.8958333333333334,0.8875
5,0.9166666666666666,0.9121
5,0.9375,0.9385
5,0.9583333333333334,0.9665
5,0.9791666666666666,0.9827
5,1.0,0.9892
