m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0051
3,0.5416666666666666,0.0541
3,0.5625,0.1091
3,0.5833333333333334,0.1274
3,0.6041666666666666,0.1779
3,0.625,0.2006
3,0.6458333333333334,0.2269
3,0.6666666666666666,0.2276
3,0.6875,0.2318
3,0.7083333333333334,0.2604
3,0.7291666666666666,0.2559
3,0.75,0.2781
3,0.7708333333333334,0.2969
3,0.7916666666666666,0.3507
3,0.8125,0.4142
3,0.8333333333333334,0.4645
3,0.8541666666666666,0.5208
3,0.875,0.5762
3,0.8958333333333334,0.6064
3,0.9166666666666666,0.6521
3,0.9375,0.6588
3,0.9583333333333334,0.679
3,0.9791666666666666,0.6834
3,1.0,0.494
4,0.5,0.0
4,0.5208333333333334,0.049
4,0.5416666666666666,0.1668
4,0.5625,0.2103
4,0.5833333333333334,0.2293
4,0.6041666666666666,0.277
4,0.625,0.2864
4,0.6458333333333334,0.3057
4,0.6666666666666666,0.3154
4,0.6875,0.3493
4,0.7083333333333334,0.3923
4,0.7291666666666666,0.4374
4,0.75,0.4864
4,0.7708333333333334,0.5296
4,0.7916666666666666,0.5497
4,0.8125,0.6063
4,0.8333333333333334,0.5991
4,0.8541666666666666,0.626
4,0.875,0.6492
4,0.8958333333333334,0.6927
4,0.9166666666666666,0.78
4,0.9375,0.8462
4,0.9583333333333334,0.9138
4,0.9791666666666666,0.9519
4,1.0,0.9701
5,0.5,0.0
5,0.5208333333333334,0.1867
5,0.5416666666666666,0.2337
5,0.5625,0.2504
5,0.5833333333333334,0.2972
5,0.6041666666666666,0.3394
5,0.625,0.378
5,0.6458333333333334,0.4067
5,0.6666666666666666,0.4496
5,0.6875,0.4501
5,0.7083333333333334,0.494
5,0.7291666666666666,0.5202
5,0.75,0.5621
5,0.7708333333333334,0.588
5,0.7916666666666666,0.6188
5,0.8125,0.6849
5,0.8333333333333334,0.7605
5,0.8541666666666666,0.7905
5,0.875,0.8364
5,0.8958333333333334,0.8917
5,0.9166666666666666,0.9108
5,0.9375,0.9366
5,0.9583333333333334,0.9702
5,0.9791666666666666,0.984
5,1.0,0.9895
