m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0043
3,0.5416666666666666,0.0545
3,0.5625,0.1002
3,0.5833333333333334,0.1258
3,0.6041666666666666,0.1775
3,0.625,0.1941
3,0.6458333333333334,0.2193
3,0.6666666666666666,0.2302
3,0.6875,0.2338
3,0.7083333333333334,0.2605
3,0.7291666666666666,0.255
3,0.75,0.2774
3,0.7708333333333334,0.3015
3,0.7916666666666666,0.362
3,0.8125,0.4124
3,0.8333333333333334,0.4693
3,0.8541666666666666,0.5118
3,0.875,0.5807
3,0.8958333333333334,0.6167
3,0.9166666666666666,0.6402
3,0.9375,0.6711
3,0.9583333333333334,0.674
3,0.9791666666666666,0.6808
3,1.0,0.5014
4,0.5,0.0
4,0.5208333333333334,0.0475
4,0.5416666666666666,0.1658
4,0.5625,0.2165
4,0.5833333333333334,0.2231
4,0.6041666666666666,0.2617
4,0.625,0.2869
4,0.6458333333333334,0.3002
4,0.6666666666666666,0.3152
4,0.6875,0.3407
4,0.7083333333333334,0.3968
4,0.7291666666666666,0.4479
4,0.75,0.4951
4,0.7708333333333334,0.5202
4,0.7916666666666666,0.5606
4,0.8125,0.6051
4,0.8333333333333334,0.5889
4,0.8541666666666666,0.6219
4,0.875,0.652
4,0.8958333333333334,0.6869
4,0.9166666666666666,0.7645
4,0.9375,0.8439
4,0.9583333333333334,0.9229
4,0.9791666666666666,0.9536
4,1.0,0.966
5,0.5,0.0
5,0.5208333333333334,0.187
5,0.5416666666666666,0.2229
5,0.5625,0.2419
5,0.5833333333333334,0.2919
5,0.6041666666666666,0.3368
5,0.625,0.3869
5,0.6458333333333334,0.4184
5,0.6666666666666666,0.4463
5,0.6875,0.4563
5,0.7083333333333334,0.4982
5,0.7291666666666666,0.5273
5,0.75,0.5599
5,0.7708333333333334,0.5847
5,0.7916666666666666,0.6234
5,0.8125,0.6934
5,0.8333333333333334,0.758
5,0.8541666666666666,0.7865
5,0.875,0.8291
5,0.8958333333333334,0.8895
5,0.9166666666666666,0.913
5,0.9375,0.936
5,0.9583333333333334,0.9695
5,0.9791666666666666,0.9801
5,1.0,0.9881
