m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0062
3,0.5416666666666666,0.0526
3,0.5625,0.1132
3,0.5833333333333334,0.1293
3,0.6041666666666666,0.1754
3,0.625,0.2032
3,0.6458333333333334,0.2247
3,0.6666666666666666,0.2269
3,0.6875,0.2342
3,0.7083333333333334,0.2569
3,0.7291666666666666,0.2496
3,0.75,0.2861
3,0.7708333333333334,0.3007
3,0.7916666666666666,0.354
3,0.8125,0.3999
3,0.8333333333333334,0.4765
3,0.8541666666666666,0.5236
3,0.875,0.5747
3,0.8958333333333334,0.6101
3,0.9166666666666666,0.6476
3,0.9375,0.6694
3,0.9583333333333334,0.678
3,0.9791666666666666,0.6838
3,1.0,0.4927
4,0.5,0.0
4,0.5208333333333334,0.0497
4,0.5416666666666666,0.1665
4,0.5625,0.214
4,0.5833333333333334,0.2239
4,0.6041666666666666,0.267
4,0.625,0.2799
4,0.6458333333333334,0.2979
4,0.6666666666666666,0.3182
4,0.6875,0.3446
4,0.7083333333333334,0.3895
4,0.7291666666666666,0.4372
4,0.75,0.4822
4,0.7708333333333334,0.5175
4,0.7916666666666666,0.5558
4,0.8125,0.6008
4,0.8333333333333334,0.5974
4,0.8541666666666666,0.6235
4,0.875,0.6517
4,0.8958333333333334,0.6892
4,0.9166666666666666,0.7668
4,0.9375,0.8471
4,0.9583333333333334,0.9179
4,0.9791666666666666,0.958
4,1.0,0.9646
5,0.5,0.0
5,0.5208333333333334,0.1837
5,0.5416666666666666,0.2274
5,0.5625,0.2474
5,0.5833333333333334,0.2881
5,0.6041666666666666,0.3432
5,0.625,0.3715
5,0.6458333333333334,0.4192
5,0.6666666666666666,0.4436
5,0.6875,0.4458
5,0.7083333333333334,0.4868
5,0.7291666666666666,0.522
5,0.75,0.5487
5,0.7708333333333334,0.5916
5,0.7916666666666666,0.6199
5,0.8125,0.6906
5,0.8333333333333334,0.7576
5,0.8541666666666666,0.7963
5,0.875,0.8355
5,0.8958333333333334,0.8816
5,0.9166666666666666,0.9112
5,0.9375,0.9416
5,0.9583333333333334,0.9691
5,0.9791666666666666,0.9836
5,1.0,0.9909
