m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0007
3,0.5416666666666666,0.0515
3,0.5625,0.1619
3,0.5833333333333334,0.2557
3,0.6041666666666666,0.342
3,0.625,0.3457
3,0.6458333333333334,0.3792
3,0.6666666666666666,0.3523
3,0.6875,0.3465
3,0.7083333333333334,0.3567
3,0.7291666666666666,0.3504
3,0.75,0.3732
3,0.7708333333333334,0.4141
3,0.7916666666666666,0.4699
3,0.8125,0.5448
3,0.8333333333333334,0.5833
3,0.8541666666666666,0.6086
3,0.875,0.6138
3,0.8958333333333334,0.6178
3,0.9166666666666666,0.6205
3,0.9375,0.6142
3,0.9583333333333334,0.6171
3,0.9791666666666666,0.5597
3,1.0,0.2174
4,0.5,0.0
4,0.5208333333333334,0.0851
4,0.5416666666666666,0.3472
4,0.5625,0.4209
4,0.5833333333333334,0.4079
4,0.6041666666666666,0.4353
4,0.625,0.4635
4,0.6458333333333334,0.4419
4,0.6666666666666666,0.4903
4,0.6875,0.5195
4,0.7083333333333334,0.5842
4,0.7291666666666666,0.6276
4,0.75,0.6593
4,0.7708333333333334,0.6583
4,0.7916666666666666,0.6687
4,0.8125,0.6545
4,0.8333333333333334,0.6662
4,0.8541666666666666,0.6582
4,0.875,0.6808
4,0.8958333333333334,0.7659
4,0.9166666666666666,0.8889
4,0.9375,0.9502
4,0.9583333333333334,0.9727
4,0.9791666666666666,0.9756
4,1.0,0.9728
5,0.5,0.0
5,0.5208333333333334,0.4021
5,0.5416666666666666,0.4423
5,0.5625,0.4187
5,0.5833333333333334,0.4863
5,0.6041666666666666,0.5366
5,0.625,0.6034
5,0.6458333333333334,0.6509
5,0.6666666666666666,0.6948
5,0.6875,0.6669
5,0.7083333333333334,0.6794
5,0.7291666666666666,0.6801
5,0.75,0.7022
5,0.7708333333333334,0.7106
5,0.7916666666666666,0.7335
5,0.8125,0.8097
5,0.8333333333333334,0.8911
5,0.8541666666666666,0.9043
5,0.875,0.9256
5,0.8958333333333334,0.9477
5,0.9166666666666666,0.9343
5,0.9375,0.9352
5,0.9583333333333334,0.9682
5,0.9791666666666666,0.9913
5,1.0,0.9974
