m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0048
3,0.5416666666666666,0.055
3,0.5625,0.1057
3,0.5833333333333334,0.1313
3,0.6041666666666666,0.1709
3,0.625,0.1956
3,0.6458333333333334,0.2237
3,0.6666666666666666,0.2207
3,0.6875,0.2271
3,0.7083333333333334,0.2609
3,0.7291666666666666,0.2559
3,0.75,0.2733
3,0.7708333333333334,0.2986
3,0.7916666666666666,0.357
3,0.8125,0.4166
3,0.8333333333333334,0.4763
3,0.8541666666666666,0.5208
3,0.875,0.5677
3,0.8958333333333334,0.6072
3,0.9166666666666666,0.6474
3,0.9375,0.661
3,0.9583333333333334,0.6791
3,0.9791666666666666,0.6669
3,1.0,0.5072
4,0.5,0.0
4,0.5208333333333334,0.0477
4,0.5416666666666666,0.1666
4,0.5625,0.209
4,0.5833333333333334,0.2191
4,0.6041666666666666,0.2685
4,0.625,0.2849
4,0.6458333333333334,0.2996
4,0.6666666666666666,0.3223
4,0.6875,0.3455
4,0.7083333333333334,0.4007
4,0.7291666666666666,0.4493
4,0.75,0.4963
4,0.7708333333333334,0.521
4,0.7916666666666666,0.5637
4,0.8125,0.6114
4,0.8333333333333334,0.5958
4,0.8541666666666666,0.6218
4,0.875,0.6515
4,0.8958333333333334,0.6936
4,0.9166666666666666,0.7698
4,0.9375,0.8477
4,0.9583333333333334,0.9163
4,0.9791666666666666,0.9555
4,1.0,0.9663
5,0.5,0.0
5,0.5208333333333334,0.1852
5,0.5416666666666666,0.2349
5,0.5625,0.244
5,0.5833333333333334,0.2981
5,0.6041666666666666,0.337
5,0.625,0.3797
5,0.6458333333333334,0.4009
5,0.6666666666666666,0.4533
5,0.6875,0.4509
5,0.7083333333333334,0.4759
5,0.7291666666666666,0.5264
5,0.75,0.554
5,0.7708333333333334,0.5936
5,0.7916666666666666,0.6167
5,0.8125,0.6814
5,0.8333333333333334,0.7583
5,0.8541666666666666,0.7867
5,0.875,0.8359
5,0.8958333333333334,0.8918
5,0.9166666666666666,0.9143
5,0.9375,0.938
5,0.9583333333333334,0.9696
5,0.9791666666666666,0.9803
5,1.0,0.9902
