m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0012
3,0.5416666666666666,0.0578
3,0.5625,0.1563
3,0.5833333333333334,0.252
3,0.6041666666666666,0.3286
3,0.625,0.3413
3,0.6458333333333334,0.3791
3,0.6666666666666666,0.3564
3,0.6875,0.3468
3,0.7083333333333334,0.3623
3,0.7291666666666666,0.3565
3,0.75,0.3677
3,0.7708333333333334,0.4187
3,0.7916666666666666,0.4621
3,0.8125,0.5528
3,0.8333333333333334,0.5867
3,0.8541666666666666,0.6024
3,0.875,0.6133
3,0.8958333333333334,0.6201
3,0.9166666666666666,0.6222
3,0.9375,0.6192
3,0.9583333333333334,0.6158
3,0.9791666666666666,0.566
3,1.0,0.2267
4,0.5,0.0
4,0.5208333333333334,0.0887
4,0.5416666666666666,0.3543
4,0.5625,0.4119
4,0.5833333333333334,0.4199
4,0.6041666666666666,0.4339
4,0.625,0.4495
4,0.6458333333333334,0.4582
4,0.6666666666666666,0.4703
4,0.6875,0.5272
4,0.7083333333333334,0.5793
4,0.7291666666666666,0.6277
4,0.75,0.664
4,0.7708333333333334,0.6697
4,0.7916666666666666,0.6687
4,0.8125,0.6635
4,0.8333333333333334,0.6605
4,0.8541666666666666,0.6591
4,0.875,0.6848
4,0.8958333333333334,0.7696
4,0.9166666666666666,0.8853
4,0.9375,0.9535
4,0.9583333333333334,0.9688
4,0.9791666666666666,0.9762
4,1.0,0.9718
5,0.5,0.0
5,0.5208333333333334,0.3991
5,0.5416666666666666,0.4429
5,0.5625,0.4161
5,0.5833333333333334,0.4834
5,0.6041666666666666,0.5472
5,0.625,0.6118
5,0.6458333333333334,0.6462
5,0.6666666666666666,0.7007
5,0.6875,0.6662
5,0.7083333333333334,0.6842
5,0.7291666666666666,0.6882
5,0.75,0.7041
5,0.7708333333333334,0.7011
5,0.7916666666666666,0.7359
5,0.8125,0.818
5,0.8333333333333334,0.8887
5,0.8541666666666666,0.9077
5,0.875,0.9195
5,0.8958333333333334,0.9443
5,0.9166666666666666,0.9366
5,0.9375,0.9358
5,0.9583333333333334,0.9714
5,0.9791666666666666,0.9881
5,1.0,0.9969
