m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0049
3,0.5416666666666666,0.0567
3,0.5625,0.0991
3,0.5833333333333334,0.1284
3,0.6041666666666666,0.1781
3,0.625,0.1965
3,0.6458333333333334,0.2301
3,0.6666666666666666,0.2265
3,0.6875,0.2248
3,0.7083333333333334,0.2563
3,0.7291666666666666,0.2631
3,0.75,0.2918
3,0.7708333333333334,0.3048
3,0.7916666666666666,0.3535
3,0.8125,0.4078
3,0.8333333333333334,0.4787
3,0.8541666666666666,0.5213
3,0.875,0.5715
3,0.8958333333333334,0.6146
3,0.9166666666666666,0.6363
3,0.9375,0.665
3,0.9583333333333334,0.6835
3,0.9791666666666666,0.6794
3,1.0,0.4986
4,0.5,0.0
4,0.5208333333333334,0.051
4,0.5416666666666666,0.1674
4,0.5625,0.2223
4,0.5833333333333334,0.2266
4,0.6041666666666666,0.2696
4,0.625,0.2899
4,0.6458333333333334,0.2978
4,0.6666666666666666,0.321
4,0.6875,0.3482
4,0.7083333333333334,0.3911
4,0.7291666666666666,0.4503
4,0.75,0.4865
4,0.7708333333333334,0.526
4,0.7916666666666666,0.5531
4,0.8125,0.6079
4,0.8333333333333334,0.5965
4,0.8541666666666666,0.6273
4,0.875,0.6566
4,0.8958333333333334,0.6919
4,0.9166666666666666,0.7676
4,0.9375,0.8431
4,0.9583333333333334,0.9101
4,0.9791666666666666,0.9557
4,1.0,0.9653
5,0.5,0.0
5,0.5208333333333334,0.1783
5,0.5416666666666666,0.2304
5,0.5625,0.254
5,0.5833333333333334,0.2819
5,0.6041666666666666,0.3354
5,0.625,0.3773
5,0.6458333333333334,0.4214
5,0.6666666666666666,0.4527
5,0.6875,0.456
5,0.7083333333333334,0.4852
5,0.7291666666666666,0.5212
5,0.75,0.5597
5,0.7708333333333334,0.582
5,0.7916666666666666,0.6248
5,0.8125,0.6903
5,0.8333333333333334,0.7641
5,0.8541666666666666,0.7959
5,0.875,0.8351
5,0.8958333333333334,0.8871
5,0.9166666666666666,0.92
5,0.9375,0.9324
5,0.9583333333333334,0.9664
5,0.9791666666666666,0.9822
5,1.0,0.9871
