m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0009
3,0.5416666666666666,0.0544
3,0.5625,0.1576
3,0.5833333333333334,0.2491
3,0.6041666666666666,0.3407
3,0.625,0.3456
3,0.6458333333333334,0.3806
3,0.6666666666666666,0.3552
3,0.6875,0.3539
3,0.7083333333333334,0.3483
3,0.7291666666666666,0.3628
3,0.75,0.3719
3,0.7708333333333334,0.4218
3,0.7916666666666666,0.4726
3,0.8125,0.5362
3,0.8333333333333334,0.5875
3,0.8541666666666666,0.6018
3,0.875,0.6099
3,0.8958333333333334,0.618
3,0.9166666666666666,0.6257
3,0.9375,0.6235
3,0.9583333333333334,0.6248
3,0.9791666666666666,0.5574
3,1.0,0.228
4,0.5,0.0
4,0.5208333333333334,0.0826
4,0.5416666666666666,0.3531
4,0.5625,0.4222
4,0.5833333333333334,0.4185
4,0.6041666666666666,0.431
4,0.625,0.4579
4,0.6458333333333334,0.4413
4,0.6666666666666666,0.4773
4,0.6875,0.5247
4,0.7083333333333334,0.5715
4,0.7291666666666666,0.6312
4,0.75,0.6677
4,0.7708333333333334,0.6674
4,0.7916666666666666,0.6722
4,0.8125,0.6689
4,0.8333333333333334,0.6677
4,0.8541666666666666,0.6708
4,0.875,0.6839
4,0.8958333333333334,0.7718
4,0.9166666666666666,0.8851
4,0.9375,0.9527
4,0.9583333333333334,0.9731
4,0.9791666666666666,0.9748
4,1.0,0.9689
5,0.5,0.0
5,0.5208333333333334,0.3961
5,0.5416666666666666,0.4479
5,0.5625,0.4257
5,0.5833333333333334,0.4815
5,0.6041666666666666,0.5414
5,0.625,0.6163
5,0.6458333333333334,0.6531
5,0.6666666666666666,0.7005
5,0.6875,0.6606
5,0.7083333333333334,0.6761
5,0.7291666666666666,0.6829
5,0.75,0.6987
5,0.7708333333333334,0.7022
5,0.7916666666666666,0.739
5,0.8125,0.8131
5,0.8333333333333334,0.8893
5,0.8541666666666666,0.9032
5,0.875,0.9225
5,0.8958333333333334,0.9456
5,0.9166666666666666,0.9312
5,0.9375,0.9318
5,0.9583333333333334,0.9685
5,0.9791666666666666,0.991
5,1.0,0.9978
