m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0009
3,0.5416666666666666,0.058
3,0.5625,0.1592
3,0.5833333333333334,0.2481
3,0.6041666666666666,0.3309
3,0.625,0.3522
3,0.6458333333333334,0.3805
3,0.6666666666666666,0.3454
3,0.6875,0.3556
3,0.7083333333333334,0.3557
3,0.7291666666666666,0.3658
3,0.75,0.3678
3,0.7708333333333334,0.4207
3,0.7916666666666666,0.4682
3,0.8125,0.5384
3,0.8333333333333334,0.5926
3,0.8541666666666666,0.6175
3,0.875,0.6207
3,0.8958333333333334,0.62
3,0.9166666666666666,0.625
3,0.9375,0.6178
3,0.9583333333333334,0.6146
3,0.9791666666666666,0.5608
3,1.0,0.2266
4,0.5,0.0
4,0.5208333333333334,0.0806
4,0.5416666666666666,0.3544
4,0.5625,0.4152
4,0.5833333333333334,0.4124
4,0.6041666666666666,0.4416
4,0.625,0.4651
4,0.6458333333333334,0.4472
4,0.6666666666666666,0.4773
4,0.6875,0.5307
4,0.7083333333333334,0.5764
4,0.7291666666666666,0.6281
4,0.75,0.6607
4,0.7708333333333334,0.6599
4,0.7916666666666666,0.6609
4,0.8125,0.6596
4,0.8333333333333334,0.6673
4,0.8541666666666666,0.6626
4,0.875,0.682
4,0.8958333333333334,0.7718
4,0.9166666666666666,0.8855
4,0.9375,0.9521
4,0.9583333333333334,0.973
4,0.9791666666666666,0.9775
4,1.0,0.9723
5,0.5,0.0
5,0.5208333333333334,0.4042
5,0.5416666666666666,0.4428
5,0.5625,0.4131
5,0.5833333333333334,0.4895
5,0.6041666666666666,0.5354
5,0.625,0.624
5,0.6458333333333334,0.6566
5,0.6666666666666666,0.6974
5,0.6875,0.6645
5,0.7083333333333334,0.6815
5,0.7291666666666666,0.6812
5,0.75,0.704
5,0.7708333333333334,0.6987
5,0.7916666666666666,0.7275
5,0.8125,0.8105
5,0.8333333333333334,0.8923
5,0.8541666666666666,0.9117
5,0.875,0.9218
5,0.8958333333333334,0.9477
5,0.9166666666666666,0.9388
5,0.9375,0.9339
5,0.9583333333333334,0.9719
5,0.9791666666666666,0.9906
5,1.0,0.9978
