m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0007
3,0.5416666666666666,0.0553
3,0.5625,0.1656
3,0.5833333333333334,0.251
3,0.6041666666666666,0.3331
3,0.625,0.3401
3,0.6458333333333334,0.3771
3,0.6666666666666666,0.3551
3,0.6875,0.341
3,0.7083333333333334,0.3511
3,0.7291666666666666,0.354
3,0.75,0.3657
3,0.7708333333333334,0.4163
3,0.7916666666666666,0.469
3,0.8125,0.5457
3,0.8333333333333334,0.5755
3,0.8541666666666666,0.6182
3,0.875,0.6152
3,0.8958333333333334,0.6219
3,0.9166666666666666,0.628
3,0.9375,0.6264
3,0.9583333333333334,0.6143
3,0.9791666666666666,0.5662
3,1.0,0.2235
4,0.5,0.0
4,0.5208333333333334,0.082
4,0.5416666666666666,0.343
4,0.5625,0.4194
4,0.5833333333333334,0.4049
4,0.6041666666666666,0.4399
4,0.625,0.4577
4,0.6458333333333334,0.4505
4,0.6666666666666666,0.4786
4,0.6875,0.5105
4,0.7083333333333334,0.5841
4,0.7291666666666666,0.6262
4,0.75,0.6591
4,0.7708333333333334,0.6586
4,0.7916666666666666,0.6711
4,0.8125,0.6675
4,0.8333333333333334,0.6688
4,0.8541666666666666,0.6589
4,0.875,0.6802
4,0.8958333333333334,0.7709
4,0.9166666666666666,0.8883
4,0.9375,0.9544
4,0.9583333333333334,0.9712
4,0.9791666666666666,0.9738
4,1.0,0.9724
5,0.5,0.0
5,0.5208333333333334,0.3931
5,0.5416666666666666,0.4499
5,0.5625,0.4236
5,0.5833333333333334,0.4987
5,0.6041666666666666,0.5356
5,0.625,0.6212
5,0.6458333333333334,0.6399
5,0.6666666666666666,0.7077
5,0.6875,0.6631
5,0.7083333333333334,0.6789
5,0.7291666666666666,0.6862
5,0.75,0.6898
5,0.7708333333333334,0.7016
5,0.7916666666666666,0.746
5,0.8125,0.817
5,0.8333333333333334,0.8852
5,0.8541666666666666,0.9115
5,0.875,0.9209
5,0.8958333333333334,0.9455
5,0.9166666666666666,0.9369
5,0.9375,0.9337
5,0.9583333333333334,0.9715
5,0.9791666666666666,0.9911
5,1.0,0.9976
