m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.004
3,0.5416666666666666,0.0521
3,0.5625,0.1021
3,0.5833333333333334,0.134
3,0.6041666666666666,0.1655
3,0.625,0.1996
3,0.6458333333333334,0.2293
3,0.6666666666666666,0.2244
3,0.6875,0.2339
3,0.7083333333333334,0.2578
3,0.7291666666666666,0.2552
3,0.75,0.2803
3,0.7708333333333334,0.2946
3,0.7916666666666666,0.3601
3,0.8125,0.4161
3,0.8333333333333334,0.4727
3,0.8541666666666666,0.5278
3,0.875,0.5711
3,0.8958333333333334,0.6112
3,0.9166666666666666,0.644
3,0.9375,0.6631
3,0.9583333333333334,0.677
3,0.9791666666666666,0.6719
3,1.0,0.498
4,0.5,0.0
4,0.5208333333333334,0.0489
4,0.5416666666666666,0.1677
4,0.5625,0.2106
4,0.5833333333333334,0.218
4,0.6041666666666666,0.2556
4,0.625,0.2874
4,0.6458333333333334,0.2923
4,0.6666666666666666,0.3152
4,0.6875,0.3559
4,0.7083333333333334,0.3928
4,0.7291666666666666,0.4447
4,0.75,0.4781
4,0.7708333333333334,0.519
4,0.7916666666666666,0.5568
4,0.8125,0.6079
4,0.8333333333333334,0.5962
4,0.8541666666666666,0.6255
4,0.875,0.6447
4,0.8958333333333334,0.6889
4,0.9166666666666666,0.7734
4,0.9375,0.8434
4,0.9583333333333334,0.9198
4,0.9791666666666666,0.9577
4,1.0,0.9669
5,0.5,0.0
5,0.5208333333333334,0.1837
5,0.5416666666666666,0.2377
5,0.5625,0.2457
5,0.5833333333333334,0.2848
5,0.6041666666666666,0.3386
5,0.625,0.3874
5,0.6458333333333334,0.4046
5,0.6666666666666666,0.4527
5,0.6875,0.4522
5,0.7083333333333334,0.4889
5,0.7291666666666666,0.5319
5,0.75,0.5568
5,0.7708333333333334,0.5914
5,0.7916666666666666,0.6194
5,0.8125,0.6865
5,0.8333333333333334,0.762
5,0.8541666666666666,0.7899
5,0.875,0.8351
5,0.8958333333333334,0.889
5,0.9166666666666666,0.9087
5,0.9375,0.9404
5,0.9583333333333334,0.9699
5,0.9791666666666666,0.982
5,1.0,0.9883
