m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0009
3,0.5416666666666666,0.0589
3,0.5625,0.154
3,0.5833333333333334,0.242
3,0.6041666666666666,0.3439
3,0.625,0.349
3,0.6458333333333334,0.383
3,0.6666666666666666,0.3506
3,0.6875,0.3462
3,0.7083333333333334,0.358
3,0.7291666666666666,0.3618
3,0.75,0.3743
3,0.7708333333333334,0.4274
3,0.7916666666666666,0.4658
3,0.8125,0.536
3,0.8333333333333334,0.5839
3,0.8541666666666666,0.6179
3,0.875,0.6104
3,0.8958333333333334,0.6148
3,0.9166666666666666,0.6187
3,0.9375,0.63
3,0.9583333333333334,0.6175
3,0.9791666666666666,0.556
3,1.0,0.2178
4,0.5,0.0
4,0.5208333333333334,0.0832
4,0.5416666666666666,0.3494
4,0.5625,0.413
4,0.5833333333333334,0.4082
4,0.6041666666666666,0.4362
4,0.625,0.4667
4,0.6458333333333334,0.4422
4,0.6666666666666666,0.483
4,0.6875,0.5303
4,0.7083333333333334,0.5875
4,0.7291666666666666,0.6222
4,0.75,0.6585
4,0.7708333333333334,0.6687
4,0.7916666666666666,0.6704
4,0.8125,0.6638
4,0.8333333333333334,0.6665
4,0.8541666666666666,0.6642
4,0.875,0.6868
4,0.8958333333333334,0.7661
4,0.9166666666666666,0.8879
4,0.9375,0.9511
4,0.9583333333333334,0.9713
4,0.9791666666666666,0.9738
4,1.0,0.969
5,0.5,0.0
5,0.5208333333333334,0.405
5,0.5416666666666666,0.4527
5,0.5625,0.4152
5,0.5833333333333334,0.489
5,0.6041666666666666,0.5327
5,0.625,0.6189
5,0.6458333333333334,0.6538
5,0.6666666666666666,0.7022
5,0.6875,0.6683
5,0.7083333333333334,0.6843
5,0.7291666666666666,0.68
5,0.75,0.7008
5,0.7708333333333334,0.6997
5,0.7916666666666666,0.7374
5,0.8125,0.8074
5,0.8333333333333334,0.8863
5,0.8541666666666666,0.906
5,0.875,0.9218
5,0.8958333333333334,0.9465
5,0.9166666666666666,0.9334
5,0.9375,0.9333
5,0.9583333333333334,0.9714
5,0.9791666666666666,0.9903
5,1.0,0.9986
