m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0009
3,0.5416666666666666,0.0554
3,0.5625,0.1648
3,0.5833333333333334,0.2583
3,0.6041666666666666,0.3292
3,0.625,0.3432
3,0.6458333333333334,0.3835
3,0.6666666666666666,0.353
3,0.6875,0.3509
3,0.7083333333333334,0.3499
3,0.7291666666666666,0.348
3,0.75,0.3649
3,0.7708333333333334,0.417
3,0.7916666666666666,0.4714
3,0.8125,0.5438
3,0.8333333333333334,0.5831
3,0.8541666666666666,0.608
3,0.875,0.6146
3,0.8958333333333334,0.6239
3,0.9166666666666666,0.6213
3,0.9375,0.6242
3,0.9583333333333334,0.6255
3,0.9791666666666666,0.5518
3,1.0,0.222
4,0.5,0.0
4,0.5208333333333334,0.0854
4,0.5416666666666666,0.3529
4,0.5625,0.4214
4,0.5833333333333334,0.4159
4,0.6041666666666666,0.4489
4,0.625,0.4574
4,0.6458333333333334,0.4415
4,0.6666666666666666,0.4789
4,0.6875,0.5247
4,0.7083333333333334,0.5766
4,0.7291666666666666,0.6228
4,0.75,0.6635
4,0.7708333333333334,0.6656
4,0.7916666666666666,0.6736
4,0.8125,0.6761
4,0.8333333333333334,0.6644
4,0.8541666666666666,0.655
4,0.875,0.6836
4,0.8958333333333334,0.7708
4,0.9166666666666666,0.8851
4,0.9375,0.9535
4,0.9583333333333334,0.9708
4,0.9791666666666666,0.9759
4,1.0,0.968
5,0.5,0.0
5,0.5208333333333334,0.39
5,0.5416666666666666,0.4444
5,0.5625,0.4221
5,0.5833333333333334,0.4851
5,0.6041666666666666,0.5437
5,0.625,0.6203
5,0.6458333333333334,0.6458
5,0.6666666666666666,0.6897
5,0.6875,0.6631
5,0.7083333333333334,0.6784
5,0.7291666666666666,0.6828
5,0.75,0.6982
5,0.7708333333333334,0.7027
5,0.7916666666666666,0.7351
5,0.8125,0.8117
5,0.8333333333333334,0.8937
5,0.8541666666666666,0.9101
5,0.875,0.9217
5,0.8958333333333334,0.946
5,0.9166666666666666,0.9313
5,0.9375,0.9339
5,0.9583333333333334,0.9721
5,0.9791666666666666,0.9917
5,1.0,0.9975
