m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0004
3,0.5416666666666666,0.0561
3,0.5625,0.1633
3,0.5833333333333334,0.2555
3,0.6041666666666666,0.3324
3,0.625,0.345
3,0.6458333333333334,0.3796
3,0.6666666666666666,0.3555
3,0.6875,0.3438
3,0.7083333333333334,0.3588
3,0.7291666666666666,0.3594
3,0.75,0.3616
3,0.7708333333333334,0.417
3,0.7916666666666666,0.4667
3,0.8125,0.5443
3,0.8333333333333334,0.5761
3,0.8541666666666666,0.6123
3,0.875,0.6154
3,0.8958333333333334,0.6174
3,0.9166666666666666,0.62
3,0.9375,0.6154
3,0.9583333333333334,0.6238
3,0.9791666666666666,0.5565
3,1.0,0.2226
4,0.5,0.0
4,0.5208333333333334,0.0851
4,0.5416666666666666,0.3458
4,0.5625,0.4188
4,0.5833333333333334,0.4135
4,0.6041666666666666,0.4426
4,0.625,0.4514
4,0.6458333333333334,0.4392
4,0.6666666666666666,0.4882
4,0.6875,0.523
4,0.7083333333333334,0.5732
4,0.7291666666666666,0.6237
4,0.75,0.6613
4,0.7708333333333334,0.6656
4,0.7916666666666666,0.6725
4,0.8125,0.6652
4,0.8333333333333334,0.6629
4,0.8541666666666666,0.6542
4,0.875,0.6889
4,0.8958333333333334,0.7691
4,0.9166666666666666,0.8855
4,0.9375,0.9449
4,0.9583333333333334,0.9723
4,0.9791666666666666,0.9744
4,1.0,0.9747
5,0.5,0.0
5,0.5208333333333334,0.3983
5,0.5416666666666666,0.4526
5,0.5625,0.419
5,0.5833333333333334,0.4946
5,0.6041666666666666,0.5359
5,0.625,0.6142
5,0.6458333333333334,0.6555
5,0.6666666666666666,0.6936
5,0.6875,0.6592
5,0.7083333333333334,0.6862
5,0.7291666666666666,0.6811
5,0.75,0.6942
5,0.7708333333333334,0.6999
5,0.7916666666666666,0.7283
5,0.8125,0.8129
5,0.8333333333333334,0.8772
5,0.8541666666666666,0.9111
5,0.875,0.928
5,0.8958333333333334,0.9477
5,0.9166666666666666,0.934
5,0.9375,0.9364
5,0.9583333333333334,0.9735
5,0.9791666666666666,0.9922
5,1.0,0.9984
