m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0013
3,0.5416666666666666,0.0588
3,0.5625,0.1648
3,0.5833333333333334,0.2456
3,0.6041666666666666,0.3344
3,0.625,0.3451
3,0.6458333333333334,0.3814
3,0.6666666666666666,0.3538
3,0.6875,0.3497
3,0.7083333333333334,0.3608
3,0.7291666666666666,0.3667
3,0.75,0.3772
3,0.7708333333333334,0.419
3,0.7916666666666666,0.4628
3,0.8125,0.5444
3,0.8333333333333334,0.5937
3,0.8541666666666666,0.6089
3,0.875,0.6111
3,0.8958333333333334,0.6161
3,0.9166666666666666,0.6235
3,0.9375,0.6184
3,0.9583333333333334,0.6227
3,0.9791666666666666,0.5584
3,1.0,0.2262
4,0.5,0.0
4,0.5208333333333334,0.087
4,0.5416666666666666,0.3539
4,0.5625,0.4245
4,0.5833333333333334,0.4123
4,0.6041666666666666,0.4452
4,0.625,0.4659
4,0.6458333333333334,0.4518
4,0.6666666666666666,0.4875
4,0.6875,0.5292
4,0.7083333333333334,0.589
4,0.7291666666666666,0.6304
4,0.75,0.6632
4,0.7708333333333334,0.6579
4,0.7916666666666666,0.6613
4,0.8125,0.6698
4,0.8333333333333334,0.6688
4,0.8541666666666666,0.6626
4,0.875,0.6749
4,0.8958333333333334,0.7748
4,0.9166666666666666,0.8868
4,0.9375,0.9525
4,0.9583333333333334,0.9718
4,0.9791666666666666,0.9761
4,1.0,0.9688
5,0.5,0.0
5,0.5208333333333334,0.3999
5,0.5416666666666666,0.4439
5,0.5625,0.4135
5,0.5833333333333334,0.4781
5,0.6041666666666666,0.5367
5,0.625,0.6085
5,0.6458333333333334,0.6555
5,0.6666666666666666,0.6981
5,0.6875,0.6598
5,0.7083333333333334,0.6834
5,0.7291666666666666,0.688
5,0.75,0.6965
5,0.7708333333333334,0.6979
5,0.7916666666666666,0.734
5,0.8125,0.8133
5,0.8333333333333334,0.8942
5,0.8541666666666666,0.9102
5,0.875,0.9241
5,0.8958333333333334,0.9405
5,0.9166666666666666,0.9326
5,0.9375,0.9276
5,0.9583333333333334,0.9696
5,0.9791666666666666,0.9915
5,1.0,0.9981
