m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0054
3,0.5416666666666666,0.0563
3,0.5625,0.1046
3,0.5833333333333334,0.1254
3,0.6041666666666666,0.1753
3,0.625,0.1983
3,0.6458333333333334,0.2268
3,0.6666666666666666,0.2247
3,0.6875,0.2273
3,0.7083333333333334,0.2642
3,0.7291666666666666,0.2471
3,0.75,0.2849
3,0.7708333333333334,0.2974
3,0.7916666666666666,0.3439
3,0.8125,0.4068
3,0.8333333333333334,0.4757
3,0.8541666666666666,0.5279
3,0.875,0.5708
3,0.8958333333333334,0.6034
3,0.9166666666666666,0.6446
3,0.9375,0.6627
3,0.9583333333333334,0.6831
3,0.9791666666666666,0.6835
3,1.0,0.4999
4,0.5,0.0
4,0.5208333333333334,0.0475
4,0.5416666666666666,0.1702
4,0.5625,0.2242
4,0.5833333333333334,0.2355
4,0.6041666666666666,0.2645
4,0.625,0.2891
4,0.6458333333333334,0.2926
4,0.6666666666666666,0.3104
4,0.6875,0.3399
4,0.7083333333333334,0.3908
4,0.7291666666666666,0.4498
4,0.75,0.4794
4,0.7708333333333334,0.517
4,0.7916666666666666,0.5554
4,0.8125,0.6016
4,0.8333333333333334,0.6027
4,0.8541666666666666,0.6136
4,0.875,0.6481
4,0.8958333333333334,0.6944
4,0.9166666666666666,0.7642
4,0.9375,0.8471
4,0.9583333333333334,0.9165
4,0.9791666666666666,0.9573
4,1.0,0.9655
5,0.5,0.0
5,0.5208333333333334,0.1826
5,0.5416666666666666,0.2294
5,0.5625,0.2506
5,0.5833333333333334,0.2982
5,0.6041666666666666,0.3368
5,0.625,0.3827
5,0.6458333333333334,0.4172
5,0.6666666666666666,0.4523
5,0.6875,0.4465
5,0.7083333333333334,0.4866
5,0.7291666666666666,0.5262
5,0.75,0.5608
5,0.7708333333333334,0.5893
5,0.7916666666666666,0.6277
5,0.8125,0.6827
5,0.8333333333333334,0.7541
5,0.8541666666666666,0.7925
5,0.875,0.8341
5,0.8958333333333334,0.8875
5,0.9166666666666666,0.9159
5,0.9375,0.9343
5,0.9583333333333334,0.9682
5,0.9791666666666666,0.9826
5,1.0,0.9888
