m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0004
3,0.5416666666666666,0.0565
3,0.5625,0.1538
3,0.5833333333333334,0.2545
3,0.6041666666666666,0.3233
3,0.625,0.3396
3,0.6458333333333334,0.3762
3,0.6666666666666666,0.3489
3,0.6875,0.3531
3,0.7083333333333334,0.3561
3,0.7291666666666666,0.3562
3,0.75,0.3756
3,0.7708333333333334,0.419
3,0.7916666666666666,0.4683
3,0.8125,0.5495
3,0.8333333333333334,0.5914
3,0.8541666666666666,0.6073
3,0.875,0.6104
3,0.8958333333333334,0.6287
3,0.9166666666666666,0.6134
3,0.9375,0.6303
3,0.9583333333333334,0.6181
3,0.9791666666666666,0.5618
3,1.0,0.2185
4,0.5,0.0
4,0.5208333333333334,0.0811
4,0.5416666666666666,0.3509
4,0.5625,0.4094
4,0.5833333333333334,0.4135
4,0.6041666666666666,0.4427
4,0.625,0.4476
4,0.6458333333333334,0.4436
4,0.6666666666666666,0.4798
4,0.6875,0.5294
4,0.7083333333333334,0.5836
4,0.7291666666666666,0.6316
4,0.75,0.6565
4,0.7708333333333334,0.6555
4,0.7916666666666666,0.6702
4,0.8125,0.6587
4,0.8333333333333334,0.6612
4,0.8541666666666666,0.6592
4,0.875,0.6861
4,0.8958333333333334,0.7736
4,0.9166666666666666,0.8867
4,0.9375,0.9527
4,0.9583333333333334,0.9731
4,0.9791666666666666,0.9766
4,1.0,0.9749
5,0.5,0.0
5,0.5208333333333334,0.3967
5,0.5416666666666666,0.4517
5,0.5625,0.4305
5,0.5833333333333334,0.4802
5,0.6041666666666666,0.5295
5,0.625,0.6132
5,0.6458333333333334,0.6576
5,0.6666666666666666,0.6894
5,0.6875,0.665
5,0.7083333333333334,0.6753
5,0.7291666666666666,0.6807
5,0.75,0.7053
5,0.7708333333333334,0.7019
5,0.7916666666666666,0.7271
5,0.8125,0.8182
5,0.8333333333333334,0.8837
5,0.8541666666666666,0.9024
5,0.875,0.9228
5,0.8958333333333334,0.9439
5,0.9166666666666666,0.9343
5,0.9375,0.9359
5,0.9583333333333334,0.9724
5,0.9791666666666666,0.9905
5,1.0,0.9969
