m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0012
3,0.5416666666666666,0.0552
3,0.5625,0.1667
3,0.5833333333333334,0.2474
3,0.6041666666666666,0.3289
3,0.625,0.3373
3,0.6458333333333334,0.3792
3,0.6666666666666666,0.3493
3,0.6875,0.3581
3,0.7083333333333334,0.3562
3,0.7291666666666666,0.3642
3,0.75,0.37
3,0.7708333333333334,0.4148
3,0.7916666666666666,0.4659
3,0.8125,0.5415
3,0.8333333333333334,0.5889
3,0.8541666666666666,0.609
3,0.875,0.6203
3,0.8958333333333334,0.6134
3,0.9166666666666666,0.6165
3,0.9375,0.6201
3,0.9583333333333334,0.6161
3,0.9791666666666666,0.564
3,1.0,0.2273
4,0.5,0.0
4,0.5208333333333334,0.084
4,0.5416666666666666,0.3522
4,0.5625,0.4266
4,0.5833333333333334,0.4141
4,0.6041666666666666,0.429
4,0.625,0.4564
4,0.6458333333333334,0.4441
4,0.6666666666666666,0.4776
4,0.6875,0.5257
4,0.7083333333333334,0.5746
4,0.7291666666666666,0.6285
4,0.75,0.6708
4,0.7708333333333334,0.6688
4,0.7916666666666666,0.6684
4,0.8125,0.6765
4,0.8333333333333334,0.6628
4,0.8541666666666666,0.6524
4,0.875,0.6787
4,0.8958333333333334,0.7707
4,0.9166666666666666,0.895
4,0.9375,0.9521
4,0.9583333333333334,0.9725
4,0.9791666666666666,0.9763
4,1.0,0.9695
5,0.5,0.0
5,0.5208333333333334,0.3929
5,0.5416666666666666,0.4443
5,0.5625,0.4111
5,0.5833333333333334,0.4904
5,0.6041666666666666,0.537
5,0.625,0.6205
5,0.6458333333333334,0.6594
5,0.6666666666666666,0.6988
5,0.6875,0.6634
5,0.7083333333333334,0.6741
5,0.7291666666666666,0.6882
5,0.75,0.6982
5,0.7708333333333334,0.7078
5,0.7916666666666666,0.7361
5,0.8125,0.8091
5,0.8333333333333334,0.886
5,0.8541666666666666,0.9099
5,0.875,0.9276
5,0.8958333333333334,0.9435
5,0.9166666666666666,0.9342
5,0.9375,0.9325
5,0.9583333333333334,0.9726
5,0.9791666666666666,0.99
5,1.0,0.9984
