m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0043
3,0.5416666666666666,0.0554
3,0.5625,0.105
3,0.5833333333333334,0.1276
3,0.6041666666666666,0.1707
3,0.625,0.1972
3,0.6458333333333334,0.2301
3,0.6666666666666666,0.23
3,0.6875,0.2361
3,0.7083333333333334,0.2598
3,0.7291666666666666,0.2529
3,0.75,0.2863
3,0.7708333333333334,0.3126
3,0.7916666666666666,0.3485
3,0.8125,0.4087
3,0.8333333333333334,0.4727
3,0.8541666666666666,0.5132
3,0.875,0.5769
3,0.8958333333333334,0.6062
3,0.9166666666666666,0.6459
3,0.9375,0.6647
3,0.9583333333333334,0.6813
3,0.9791666666666666,0.6755
3,1.0,0.5012
4,0.5,0.0
4,0.5208333333333334,0.0499
4,0.5416666666666666,0.166
4,0.5625,0.2223
4,0.5833333333333334,0.2349
4,0.6041666666666666,0.2706
4,0.625,0.287
4,0.6458333333333334,0.2892
4,0.6666666666666666,0.3116
4,0.6875,0.343
4,0.7083333333333334,0.3936
4,0.7291666666666666,0.4499
4,0.75,0.4905
4,0.7708333333333334,0.526
4,0.7916666666666666,0.5535
4,0.8125,0.5874
4,0.8333333333333334,0.6056
4,0.8541666666666666,0.6149
4,0.875,0.6495
4,0.8958333333333334,0.6955
4,0.9166666666666666,0.771
4,0.9375,0.8445
4,0.9583333333333334,0.9111
4,0.9791666666666666,0.9597
4,1.0,0.9661
5,0.5,0.0
5,0.5208333333333334,0.1825
5,0.5416666666666666,0.2316
5,0.5625,0.2482
5,0.5833333333333334,0.2925
5,0.6041666666666666,0.3441
5,0.625,0.378
5,0.6458333333333334,0.4138
5,0.6666666666666666,0.4386
5,0.6875,0.4553
5,0.7083333333333334,0.4857
5,0.7291666666666666,0.5168
5,0.75,0.5574
5,0.7708333333333334,0.5799
5,0.7916666666666666,0.6276
5,0.8125,0.6907
5,0.8333333333333334,0.7544
5,0.8541666666666666,0.7877
5,0.875,0.8435
5,0.8958333333333334,0.8904
5,0.9166666666666666,0.9143
5,0.9375,0.9379
5,0.9583333333333334,0.9693
5,0.9791666666666666,0.9809
5,1.0,0.9909
