m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0048
3,0.5416666666666666,0.0555
3,0.5625,0.1051
3,0.5833333333333334,0.1344
3,0.6041666666666666,0.1719
3,0.625,0.2053
3,0.6458333333333334,0.2282
3,0.6666666666666666,0.2261
3,0.6875,0.2255
3,0.7083333333333334,0.2691
3,0.7291666666666666,0.2537
3,0.75,0.2771
3,0.7708333333333334,0.2965
3,0.7916666666666666,0.3489
3,0.8125,0.4142
3,0.8333333333333334,0.4664
3,0.8541666666666666,0.5279
3,0.875,0.5669
3,0.8958333333333334,0.6169
3,0.9166666666666666,0.6404
3,0.9375,0.6513
3,0.9583333333333334,0.6754
3,0.9791666666666666,0.6753
3,1.0,0.5005
4,0.5,0.0
4,0.5208333333333334,0.0515
4,0.5416666666666666,0.1702
4,0.5625,0.2169
4,0.5833333333333334,0.2258
4,0.6041666666666666,0.2647
4,0.625,0.2818
4,0.6458333333333334,0.2982
4,0.6666666666666666,0.3226
4,0.6875,0.3468
4,0.7083333333333334,0.3923
4,0.7291666666666666,0.4467
4,0.75,0.493
4,0.7708333333333334,0.5234
4,0.7916666666666666,0.5597
4,0.8125,0.5978
4,0.8333333333333334,0.5916
4,0.8541666666666666,0.6262
4,0.875,0.6501
4,0.8958333333333334,0.6952
4,0.9166666666666666,0.7673
4,0.9375,0.8446
4,0.9583333333333334,0.9133
4,0.9791666666666666,0.9533
4,1.0,0.9662
5,0.5,0.0
5,0.5208333333333334,0.1837
5,0.5416666666666666,0.2285
5,0.5625,0.2471
5,0.5833333333333334,0.2811
5,0.6041666666666666,0.3316
5,0.625,0.3887
5,0.6458333333333334,0.4166
5,0.6666666666666666,0.4448
5,0.6875,0.4502
5,0.7083333333333334,0.4889
5,0.7291666666666666,0.5287
5,0.75,0.558
5,0.7708333333333334,0.5827
5,0.7916666666666666,0.6196
5,0.8125,0.6851
5,0.8333333333333334,0.7631
5,0.8541666666666666,0.7915
5,0.875,0.836
5,0.8958333333333334,0.8883
5,0.9166666666666666,0.9146
5,0.9375,0.9374
5,0.9583333333333334,0.9661
5,0.9791666666666666,0.9816
5,1.0,0.9902
