m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0009
3,0.5416666666666666,0.061
3,0.5625,0.1607
3,0.5833333333333334,0.2538
3,0.6041666666666666,0.3327
3,0.625,0.3387
3,0.6458333333333334,0.3839
3,0.6666666666666666,0.351
3,0.6875,0.3553
3,0.7083333333333334,0.3512
3,0.7291666666666666,0.3566
3,0.75,0.3724
3,0.7708333333333334,0.4166
3,0.7916666666666666,0.4775
3,0.8125,0.5292
3,0.8333333333333334,0.5963
3,0.8541666666666666,0.6029
3,0.875,0.6087
3,0.8958333333333334,0.6128
3,0.9166666666666666,0.615
3,0.9375,0.6214
3,0.9583333333333334,0.6267
3,0.9791666666666666,0.5534
3,1.0,0.226
4,0.5,0.0
4,0.5208333333333334,0.0844
4,0.5416666666666666,0.3529
4,0.5625,0.4249
4,0.5833333333333334,0.4197
4,0.6041666666666666,0.4343
4,0.625,0.4631
4,0.6458333333333334,0.4474
4,0.6666666666666666,0.4763
4,0.6875,0.5289
4,0.7083333333333334,0.5826
4,0.7291666666666666,0.6246
4,0.75,0.658
4,0.7708333333333334,0.6639
4,0.7916666666666666,0.6703
4,0.8125,0.6641
4,0.8333333333333334,0.6661
4,0.8541666666666666,0.6588
4,0.875,0.6842
4,0.8958333333333334,0.7715
4,0.9166666666666666,0.8894
4,0.9375,0.9509
4,0.9583333333333334,0.9747
4,0.9791666666666666,0.9756
4,1.0,0.9709
5,0.5,0.0
5,0.5208333333333334,0.3925
5,0.5416666666666666,0.4533
5,0.5625,0.4135
5,0.5833333333333334,0.4964
5,0.6041666666666666,0.5373
5,0.625,0.6106
5,0.6458333333333334,0.6538
5,0.6666666666666666,0.6886
5,0.6875,0.6619
5,0.7083333333333334,0.6909
5,0.7291666666666666,0.6845
5,0.75,0.6994
5,0.7708333333333334,0.7057
5,0.7916666666666666,0.7364
5,0.8125,0.8108
5,0.8333333333333334,0.8852
5,0.8541666666666666,0.9127
5,0.875,0.9249
5,0.8958333333333334,0.9465
5,0.9166666666666666,0.9301
5,0.9375,0.9337
5,0.9583333333333334,0.9679
5,0.9791666666666666,0.9911
5,1.0,0.9975
