m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0048
3,0.5416666666666666,0.0526
3,0.5625,0.0999
3,0.5833333333333334,0.1241
3,0.6041666666666666,0.1675
3,0.625,0.1954
3,0.6458333333333334,0.2267
3,0.6666666666666666,0.224
3,0.6875,0.2306
3,0.7083333333333334,0.2567
3,0.7291666666666666,0.2614
3,0.75,0.2738
3,0.7708333333333334,0.3071
3,0.7916666666666666,0.3609
3,0.8125,0.4096
3,0.8333333333333334,0.483
3,0.8541666666666666,0.5224
3,0.875,0.5751
3,0.8958333333333334,0.6146
3,0.9166666666666666,0.6407
3,0.9375,0.668
3,0.9583333333333334,0.6768
3,0.9791666666666666,0.6861
3,1.0,0.4902
4,0.5,0.0
4,0.5208333333333334,0.0484
4,0.5416666666666666,0.1702
4,0.5625,0.2191
4,0.5833333333333334,0.2211
4,0.6041666666666666,0.2683
4,0.625,0.2828
4,0.6458333333333334,0.2978
4,0.6666666666666666,0.3126
4,0.6875,0.3457
4,0.7083333333333334,0.3995
4,0.7291666666666666,0.4507
4,0.75,0.4833
4,0.7708333333333334,0.5138
4,0.7916666666666666,0.5732
4,0.8125,0.6056
4,0.8333333333333334,0.6026
4,0.8541666666666666,0.6165
4,0.875,0.6398
4,0.8958333333333334,0.6928
4,0.9166666666666666,0.7671
4,0.9375,0.8471
4,0.9583333333333334,0.9172
4,0.9791666666666666,0.9566
4,1.0,0.9678
5,0.5,0.0
5,0.5208333333333334,0.1854
5,0.5416666666666666,0.2323
5,0.5625,0.2509
5,0.5833333333333334,0.2971
5,0.6041666666666666,0.3386
5,0.625,0.3803
5,0.6458333333333334,0.4169
5,0.6666666666666666,0.4466
5,0.6875,0.4432
5,0.7083333333333334,0.4896
5,0.7291666666666666,0.5211
5,0.75,0.5584
5,0.7708333333333334,0.5899
5,0.7916666666666666,0.6236
5,0.8125,0.6846
5,0.8333333333333334,0.7653
5,0.8541666666666666,0.7872
5,0.875,0.8386
5,0.8958333333333334,0.8855
5,0.9166666666666666,0.9115
5,0.9375,0.9359
5,0.9583333333333334,0.9695
5,0.9791666666666666,0.9816
5,1.0,0.9908
