m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0045
3,0.5416666666666666,0.0563
3,0.5625,0.1057
3,0.5833333333333334,0.1276
3,0.6041666666666666,0.1717
3,0.625,0.1935
3,0.6458333333333334,0.2312
3,0.6666666666666666,0.2253
3,0.6875,0.2339
3,0.7083333333333334,0.2573
3,0.7291666666666666,0.2565
3,0.75,0.28
3,0.7708333333333334,0.303
3,0.7916666666666666,0.3462
3,0.8125,0.4118
3,0.8333333333333334,0.4744
3,0.8541666666666666,0.5255
3,0.875,0.5816
3,0.8958333333333334,0.6104
3,0.9166666666666666,0.6476
3,0.9375,0.6614
3,0.9583333333333334,0.6836
3,0.9791666666666666,0.6809
3,1.0,0.4875
4,0.5,0.0
4,0.5208333333333334,0.0501
4,0.5416666666666666,0.1641
4,0.5625,0.2177
4,0.5833333333333334,0.2275
4,0.6041666666666666,0.262
4,0.625,0.2859
4,0.6458333333333334,0.2892
4,0.6666666666666666,0.3079
4,0.6875,0.3545
4,0.7083333333333334,0.4
4,0.7291666666666666,0.4405
4,0.75,0.4845
4,0.7708333333333334,0.5194
4,0.7916666666666666,0.5588
4,0.8125,0.5921
4,0.8333333333333334,0.5946
4,0.8541666666666666,0.6237
4,0.875,0.6463
4,0.8958333333333334,0.6982
4,0.9166666666666666,0.7746
4,0.9375,0.8451
4,0.9583333333333334,0.9127
4,0.9791666666666666,0.9547
4,1.0,0.9635
5,0.5,0.0
5,0.5208333333333334,0.1865
5,0.5416666666666666,0.2333
5,0.5625,0.2438
5,0.5833333333333334,0.2796
5,0.6041666666666666,0.338
5,0.625,0.3897
5,0.6458333333333334,0.4229
5,0.6666666666666666,0.4435
5,0.6875,0.4555
5,0.7083333333333334,0.4863
5,0.7291666666666666,0.5146
5,0.75,0.5634
5,0.7708333333333334,0.5935
5,0.7916666666666666,0.6213
5,0.8125,0.6764
5,0.8333333333333334,0.7613
5,0.8541666666666666,0.7972
5,0.875,0.8386
5,0.8958333333333334,0.8908
5,0.9166666666666666,0.915
5,0.9375,0.9362
5,0.9583333333333334,0.9675
5,0.9791666666666666,0.9815
5,1.0,0.989
