m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.003
3,0.5416666666666666,0.0522
3,0.5625,0.1011
3,0.5833333333333334,0.1301
3,0.6041666666666666,0.1705
3,0.625,0.2053
3,0.6458333333333334,0.2319
3,0.6666666666666666,0.2299
3,0.6875,0.225
3,0.7083333333333334,0.2531
3,0.7291666666666666,0.2543
3,0.75,0.2788
3,0.7708333333333334,0.302
3,0.7916666666666666,0.3562
3,0.8125,0.415
3,0.8333333333333334,0.4685
3,0.8541666666666666,0.5165
3,0.875,0.5707
3,0.8958333333333334,0.6105
3,0.9166666666666666,0.6405
3,0.9375,0.6669
3,0.9583333333333334,0.6885
3,0.9791666666666666,0.6781
3,1.0,0.5075
4,0.5,0.0
4,0.5208333333333334,0.0477
4,0.5416666666666666,0.1781
4,0.5625,0.211
4,0.5833333333333334,0.2257
4,0.6041666666666666,0.2641
4,0.625,0.2945
4,0.6458333333333334,0.2901
4,0.6666666666666666,0.3243
4,0.6875,0.345
4,0.7083333333333334,0.3962
4,0.7291666666666666,0.4529
4,0.75,0.4823
4,0.7708333333333334,0.5317
4,0.7916666666666666,0.5582
4,0.8125,0.5931
4,0.8333333333333334,0.5981
4,0.8541666666666666,0.6277
4,0.875,0.6521
4,0.8958333333333334,0.69
4,0.9166666666666666,0.7711
4,0.9375,0.8446
4,0.9583333333333334,0.917
4,0.9791666666666666,0.953
4,1.0,0.9643
5,0.5,0.0
5,0.5208333333333334,0.1882
5,0.5416666666666666,0.233
5,0.5625,0.2429
5,0.5833333333333334,0.293
5,0.6041666666666666,0.3364
5,0.625,0.3755
5,0.6458333333333334,0.421
5,0.6666666666666666,0.4511
5,0.6875,0.4504
5,0.7083333333333334,0.4889
5,0.7291666666666666,0.5189
5,0.75,0.5571
5,0.7708333333333334,0.5842
5,0.7916666666666666,0.6214
5,0.8125,0.6914
5,0.8333333333333334,0.763
5,0.8541666666666666,0.7821
5,0.875,0.8357
5,0.8958333333333334,0.8824
5,0.9166666666666666,0.911
5,0.9375,0.9368
5,0.9583333333333334,0.9642
5,0.9791666666666666,0.9822
5,1.0,0.9892
