m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0006
3,0.5416666666666666,0.0592
3,0.5625,0.1633
3,0.5833333333333334,0.2572
3,0.6041666666666666,0.3329
3,0.625,0.3456
3,0.6458333333333334,0.3852
3,0.6666666666666666,0.3512
3,0.6875,0.3476
3,0.7083333333333334,0.3564
3,0.7291666666666666,0.3589
3,0.75,0.3683
3,0.7708333333333334,0.4212
3,0.7916666666666666,0.4773
3,0.8125,0.5418
3,0.8333333333333334,0.5901
3,0.8541666666666666,0.601
3,0.875,0.618
3,0.8958333333333334,0.6265
3,0.9166666666666666,0.6217
3,0.9375,0.6159
3,0.9583333333333334,0.6171
3,0.9791666666666666,0.5514
3,1.0,0.2195
4,0.5,0.0
4,0.5208333333333334,0.0834
4,0.5416666666666666,0.3519
4,0.5625,0.4228
4,0.5833333333333334,0.4159
4,0.6041666666666666,0.4476
4,0.625,0.4516
4,0.6458333333333334,0.4395
4,0.6666666666666666,0.4786
4,0.6875,0.5212
4,0.7083333333333334,0.572
4,0.7291666666666666,0.6321
4,0.75,0.6536
4,0.7708333333333334,0.6571
4,0.7916666666666666,0.6686
4,0.8125,0.6645
4,0.8333333333333334,0.6654
4,0.8541666666666666,0.6566
4,0.875,0.6754
4,0.8958333333333334,0.7726
4,0.9166666666666666,0.8901
4,0.9375,0.9546
4,0.9583333333333334,0.9757
4,0.9791666666666666,0.9745
4,1.0,0.9718
5,0.5,0.0
5,0.5208333333333334,0.383
5,0.5416666666666666,0.4436
5,0.5625,0.4198
5,0.5833333333333334,0.4865
5,0.6041666666666666,0.5329
5,0.625,0.6162
5,0.6458333333333334,0.6518
5,0.6666666666666666,0.6957
5,0.6875,0.671
5,0.7083333333333334,0.6839
5,0.7291666666666666,0.6803
5,0.75,0.7011
5,0.7708333333333334,0.7033
5,0.7916666666666666,0.7364
5,0.8125,0.8103
5,0.8333333333333334,0.8879
5,0.8541666666666666,0.9084
5,0.875,0.9257
5,0.8958333333333334,0.9467
5,0.9166666666666666,0.9332
5,0.9375,0.9361
5,0.9583333333333334,0.9735
5,0.9791666666666666,0.9919
5,1.0,0.9967
