m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.001
3,0.5416666666666666,0.0611
3,0.5625,0.1602
3,0.5833333333333334,0.2378
3,0.6041666666666666,0.3243
3,0.625,0.3368
3,0.6458333333333334,0.3791
3,0.6666666666666666,0.3508
3,0.6875,0.3601
3,0.7083333333333334,0.3562
3,0.7291666666666666,0.3535
3,0.75,0.3729
3,0.7708333333333334,0.4226
3,0.7916666666666666,0.4712
3,0.8125,0.5422
3,0.8333333333333334,0.583
3,0.8541666666666666,0.6073
3,0.875,0.6256
3,0.8958333333333334,0.6196
3,0.9166666666666666,0.6144
3,0.9375,0.6219
3,0.9583333333333334,0.6194
3,0.9791666666666666,0.5657
3,1.0,0.2187
4,0.5,0.0
4,0.5208333333333334,0.0833
4,0.5416666666666666,0.355
4,0.5625,0.4106
4,0.5833333333333334,0.4167
4,0.6041666666666666,0.4356
4,0.625,0.4546
4,0.6458333333333334,0.4463
4,0.6666666666666666,0.4776
4,0.6875,0.5296
4,0.7083333333333334,0.5798
4,0.7291666666666666,0.6365
4,0.75,0.6541
4,0.7708333333333334,0.6624
4,0.7916666666666666,0.6585
4,0.8125,0.6651
4,0.8333333333333334,0.664
4,0.8541666666666666,0.6577
4,0.875,0.6919
4,0.8958333333333334,0.7772
4,0.9166666666666666,0.8834
4,0.9375,0.9524
4,0.9583333333333334,0.9715
4,0.9791666666666666,0.9764
4,1.0,0.9709
5,0.5,0.0
5,0.5208333333333334,0.3867
5,0.5416666666666666,0.4529
5,0.5625,0.4137
5,0.5833333333333334,0.4961
5,0.6041666666666666,0.5287
5,0.625,0.6181
5,0.6458333333333334,0.6546
5,0.6666666666666666,0.7068
5,0.6875,0.6697
5,0.7083333333333334,0.685
5,0.7291666666666666,0.6827
5,0.75,0.7024
5,0.7708333333333334,0.7146
5,0.7916666666666666,0.7313
5,0.8125,0.8085
5,0.8333333333333334,0.8911
5,0.8541666666666666,0.906
5,0.875,0.9254
5,0.8958333333333334,0.95
5,0.9166666666666666,0.9289
5,0.9375,0.9356
5,0.9583333333333334,0.9708
5,0.9791666666666666,0.9911
5,1.0,0.9978
