m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0059
3,0.5416666666666666,0.0528
3,0.5625,0.0972
3,0.5833333333333334,0.1303
3,0.6041666666666666,0.1687
3,0.625,0.1963
3,0.6458333333333334,0.2253
3,0.6666666666666666,0.2197
3,0.6875,0.2351
3,0.7083333333333334,0.2572
3,0.7291666666666666,0.2607
3,0.75,0.288
3,0.7708333333333334,0.304
3,0.7916666666666666,0.3503
3,0.8125,0.423
3,0.8333333333333334,0.4739
3,0.8541666666666666,0.5284
3,0.875,0.5724
3,0.8958333333333334,0.6089
3,0.9166666666666666,0.6471
3,0.9375,0.6614
3,0.9583333333333334,0.6762
3,0.9791666666666666,0.6866
3,1.0,0.4998
4,0.5,0.0
4,0.5208333333333334,0.0483
4,0.5416666666666666,0.1715
4,0.5625,0.2187
4,0.5833333333333334,0.2281
4,0.6041666666666666,0.2627
4,0.625,0.2831
4,0.6458333333333334,0.3045
4,0.6666666666666666,0.3286
4,0.6875,0.3415
4,0.7083333333333334,0.3987
4,0.7291666666666666,0.4415
4,0.75,0.485
4,0.7708333333333334,0.5134
4,0.7916666666666666,0.5619
4,0.8125,0.6012
4,0.8333333333333334,0.5967
4,0.8541666666666666,0.6188
4,0.875,0.6543
4,0.8958333333333334,0.6927
4,0.9166666666666666,0.7741
4,0.9375,0.8523
4,0.9583333333333334,0.9167
4,0.9791666666666666,0.9558
4,1.0,0.9649
5,0.5,0.0
5,0.5208333333333334,0.1759
5,0.5416666666666666,0.2393
5,0.5625,0.2445
5,0.5833333333333334,0.2906
5,0.6041666666666666,0.3372
5,0.625,0.3872
5,0.6458333333333334,0.4078
5,0.6666666666666666,0.4546
5,0.6875,0.4531
5,0.7083333333333334,0.4842
5,0.7291666666666666,0.5105
5,0.75,0.5698
5,0.7708333333333334,0.5872
5,0.7916666666666666,0.6196
5,0.8125,0.6888
5,0.8333333333333334,0.7598
5,0.8541666666666666,0.788
5,0.875,0.8385
5,0.8958333333333334,0.8821
5,0.9166666666666666,0.9123
5,0.9375,0.9373
5,0.9583333333333334,0.9692
5,0.9791666666666666,0.9847
5,1.0,0.9902
