m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0041
3,0.5416666666666666,0.0542
3,0.5625,0.1031
3,0.5833333333333334,0.1277
3,0.6041666666666666,0.1741
3,0.625,0.2036
3,0.6458333333333334,0.2259
3,0.6666666666666666,0.2232
3,0.6875,0.229
3,0.7083333333333334,0.2601
3,0.7291666666666666,0.2523
3,0.75,0.2771
3,0.7708333333333334,0.3036
3,0.7916666666666666,0.3539
3,0.8125,0.4089
3,0.8333333333333334,0.4756
3,0.8541666666666666,0.5281
3,0.875,0.5715
3,0.8958333333333334,0.6128
3,0.9166666666666666,0.632
3,0.9375,0.662
3,0.9583333333333334,0.6842
3,0.9791666666666666,0.6793
3,1.0,0.4993
4,0.5,0.0
4,0.5208333333333334,0.0525
4,0.5416666666666666,0.1619
4,0.5625,0.2209
4,0.5833333333333334,0.2191
4,0.6041666666666666,0.2645
4,0.625,0.2811
4,0.6458333333333334,0.3014
4,0.6666666666666666,0.3183
4,0.6875,0.3487
4,0.7083333333333334,0.3949
4,0.7291666666666666,0.4415
4,0.75,0.4805
4,0.7708333333333334,0.5344
4,0.7916666666666666,0.5509
4,0.8125,0.5992
4,0.8333333333333334,0.5879
4,0.8541666666666666,0.6231
4,0.875,0.6456
4,0.8958333333333334,0.6909
4,0.9166666666666666,0.7821
4,0.9375,0.846
4,0.9583333333333334,0.9126
4,0.9791666666666666,0.9564
4,1.0,0.9703
5,0.5,0.0
5,0.5208333333333334,0.1864
5,0.5416666666666666,0.2366
5,0.5625,0.2458
5,0.5833333333333334,0.2877
5,0.6041666666666666,0.3376
5,0.625,0.3827
5,0.6458333333333334,0.4102
5,0.6666666666666666,0.4473
5,0.6875,0.4517
5,0.7083333333333334,0.4778
5,0.7291666666666666,0.5177
5,0.75,0.5602
5,0.7708333333333334,0.5888
5,0.7916666666666666,0.6205
5,0.8125,0.6908
5,0.8333333333333334,0.7532
5,0.8541666666666666,0.7854
5,0.875,0.8356
5,0.8958333333333334,0.8814
5,0.9166666666666666,0.9113
5,0.9375,0.9374
5,0.9583333333333334,0.9677
5,0.9791666666666666,0.9799
5,1.0,0.9914
