m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0009
3,0.5416666666666666,0.057
3,0.5625,0.1566
3,0.5833333333333334,0.2504
3,0.6041666666666666,0.3264
3,0.625,0.3401
3,0.6458333333333334,0.3774
3,0.6666666666666666,0.3561
3,0.6875,0.3525
3,0.7083333333333334,0.3528
3,0.7291666666666666,0.3644
3,0.75,0.3622
3,0.7708333333333334,0.4185
3,0.7916666666666666,0.4682
3,0.8125,0.5463
3,0.8333333333333334,0.5881
3,0.8541666666666666,0.6094
3,0.875,0.608
3,0.8958333333333334,0.6263
3,0.9166666666666666,0.6165
3,0.9375,0.622
3,0.9583333333333334,0.6089
3,0.9791666666666666,0.5568
3,1.0,0.2203
4,0.5,0.0
4,0.5208333333333334,0.0809
4,0.5416666666666666,0.3471
4,0.5625,0.4172
4,0.5833333333333334,0.4186
4,0.6041666666666666,0.4352
4,0.625,0.4581
4,0.6458333333333334,0.4461
4,0.6666666666666666,0.4743
4,0.6875,0.5218
4,0.7083333333333334,0.5794
4,0.7291666666666666,0.6329
4,0.75,0.6687
4,0.7708333333333334,0.6616
4,0.7916666666666666,0.6648
4,0.8125,0.6566
4,0.8333333333333334,0.6659
4,0.8541666666666666,0.6517
4,0.875,0.6816
4,0.8958333333333334,0.7636
4,0.9166666666666666,0.8807
4,0.9375,0.9483
4,0.9583333333333334,0.9711
4,0.9791666666666666,0.9773
4,1.0,0.9719
5,0.5,0.0
5,0.5208333333333334,0.3971
5,0.5416666666666666,0.4465
5,0.5625,0.415
5,0.5833333333333334,0.4886
5,0.6041666666666666,0.5336
5,0.625,0.617
5,0.6458333333333334,0.6571
5,0.6666666666666666,0.7068
5,0.6875,0.6616
5,0.7083333333333334,0.6764
5,0.7291666666666666,0.6885
5,0.75,0.6955
5,0.7708333333333334,0.7013
5,0.7916666666666666,0.7318
5,0.8125,0.8106
5,0.8333333333333334,0.8888
5,0.8541666666666666,0.9057
5,0.875,0.9266
5,0.8958333333333334,0.9436
5,0.9166666666666666,0.9288
5,0.9375,0.9363
5,0.9583333333333334,0.9716
5,0.9791666666666666,0.9897
5,1.0,0.9983
