m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0042
3,0.5416666666666666,0.056
3,0.5625,0.1057
3,0.5833333333333334,0.1259
3,0.6041666666666666,0.1726
3,0.625,0.1933
3,0.6458333333333334,0.2247
3,0.6666666666666666,0.2189
3,0.6875,0.235
3,0.7083333333333334,0.2574
3,0.7291666666666666,0.2615
3,0.75,0.2786
3,0.7708333333333334,0.2961
3,0.7916666666666666,0.35
3,0.8125,0.4049
3,0.8333333333333334,0.4709
3,0.8541666666666666,0.5228
3,0.875,0.5752
3,0.8958333333333334,0.6063
3,0.9166666666666666,0.6391
3,0.9375,0.6564
3,0.9583333333333334,0.6845
3,0.9791666666666666,0.682
3,1.0,0.49
4,0.5,0.0
4,0.5208333333333334,0.0501
4,0.5416666666666666,0.1652
4,0.5625,0.2185
4,0.5833333333333334,0.2279
4,0.6041666666666666,0.2597
4,0.625,0.2888
4,0.6458333333333334,0.3013
4,0.6666666666666666,0.3136
4,0.6875,0.3507
4,0.7083333333333334,0.3955
4,0.7291666666666666,0.452
4,0.75,0.4925
4,0.7708333333333334,0.5184
4,0.7916666666666666,0.5628
4,0.8125,0.5986
4,0.8333333333333334,0.5933
4,0.8541666666666666,0.6196
4,0.875,0.6482
4,0.8958333333333334,0.6855
4,0.9166666666666666,0.7696
4,0.9375,0.8434
4,0.9583333333333334,0.915
4,0.9791666666666666,0.9544
4,1.0,0.9652
5,0.5,0.0
5,0.5208333333333334,0.1869
5,0.5416666666666666,0.2278
5,0.5625,0.252
5,0.5833333333333334,0.2878
5,0.6041666666666666,0.3335
5,0.625,0.3844
5,0.6458333333333334,0.4185
5,0.6666666666666666,0.4503
5,0.6875,0.4506
5,0.7083333333333334,0.4879
5,0.7291666666666666,0.5291
5,0.75,0.5573
5,0.7708333333333334,0.5912
5,0.7916666666666666,0.6236
5,0.8125,0.6934
5,0.8333333333333334,0.7623
5,0.8541666666666666,0.7889
5,0.875,0.837
5,0.8958333333333334,0.8857
5,0.9166666666666666,0.9095
5,0.9375,0.9388
5,0.9583333333333334,0.9688
5,0.9791666666666666,0.9843
5,1.0,0.991
