m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0004
3,0.5416666666666666,0.058
3,0.5625,0.159
3,0.5833333333333334,0.2516
3,0.6041666666666666,0.3322
3,0.625,0.3445
3,0.6458333333333334,0.3822
3,0.6666666666666666,0.3467
3,0.6875,0.3506
3,0.7083333333333334,0.3567
3,0.7291666666666666,0.3625
3,0.75,0.3665
3,0.7708333333333334,0.4091
3,0.7916666666666666,0.4695
3,0.8125,0.5342
3,0.8333333333333334,0.5878
3,0.8541666666666666,0.6039
3,0.875,0.6135
3,0.8958333333333334,0.6212
3,0.9166666666666666,0.6192
3,0.9375,0.6226
3,0.9583333333333334,0.6285
3,0.9791666666666666,0.5645
3,1.0,0.2314
4,0.5,0.0
4,0.5208333333333334,0.0811
4,0.5416666666666666,0.3506
4,0.5625,0.4235
4,0.5833333333333334,0.4168
4,0.6041666666666666,0.4396
4,0.625,0.4586
4,0.6458333333333334,0.4488
4,0.6666666666666666,0.482
4,0.6875,0.5315
4,0.7083333333333334,0.5832
4,0.7291666666666666,0.6313
4,0.75,0.657
4,0.7708333333333334,0.6613
4,0.7916666666666666,0.6681
4,0.8125,0.6571
4,0.8333333333333334,0.6633
4,0.8541666666666666,0.6537
4,0.875,0.6793
4,0.8958333333333334,0.7704
4,0.9166666666666666,0.8888
4,0.9375,0.954
4,0.9583333333333334,0.9705
4,0.9791666666666666,0.9736
4,1.0,0.9737
5,0.5,0.0
5,0.5208333333333334,0.4009
5,0.5416666666666666,0.4456
5,0.5625,0.4203
5,0.5833333333333334,0.4825
5,0.6041666666666666,0.5318
5,0.625,0.6119
5,0.6458333333333334,0.6445
5,0.6666666666666666,0.694
5,0.6875,0.6632
5,0.7083333333333334,0.6814
5,0.7291666666666666,0.6756
5,0.75,0.7011
5,0.7708333333333334,0.6967
5,0.7916666666666666,0.7385
5,0.8125,0.8146
5,0.8333333333333334,0.8915
5,0.8541666666666666,0.9131
5,0.875,0.9254
5,0.8958333333333334,0.9458
5,0.9166666666666666,0.9353
5,0.9375,0.9346
5,0.9583333333333334,0.9711
5,0.9791666666666666,0.9917
5,1.0,0.9976
