m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0047
3,0.5416666666666666,0.053
3,0.5625,0.1044
3,0.5833333333333334,0.1279
3,0.6041666666666666,0.1696
3,0.625,0.2017
3,0.6458333333333334,0.2293
3,0.6666666666666666,0.2309
3,0.6875,0.2309
3,0.7083333333333334,0.2606
3,0.7291666666666666,0.2599
3,0.75,0.2839
3,0.7708333333333334,0.3016
3,0.7916666666666666,0.3554
3,0.8125,0.4193
3,0.8333333333333334,0.4754
3,0.8541666666666666,0.5272
3,0.875,0.575
3,0.8958333333333334,0.6128
3,0.9166666666666666,0.641
3,0.9375,0.6638
3,0.9583333333333334,0.6805
3,0.9791666666666666,0.6837
3,1.0,0.501
4,0.5,0.0
4,0.5208333333333334,0.0539
4,0.5416666666666666,0.1651
4,0.5625,0.2164
4,0.5833333333333334,0.226
4,0.6041666666666666,0.2673
4,0.625,0.2846
4,0.6458333333333334,0.2969
4,0.6666666666666666,0.3096
4,0.6875,0.3495
4,0.7083333333333334,0.3928
4,0.7291666666666666,0.4484
4,0.75,0.4917
4,0.7708333333333334,0.5215
4,0.7916666666666666,0.5578
4,0.8125,0.6018
4,0.8333333333333334,0.5907
4,0.8541666666666666,0.6251
4,0.875,0.6477
4,0.8958333333333334,0.6953
4,0.9166666666666666,0.7695
4,0.9375,0.8456
4,0.9583333333333334,0.9148
4,0.9791666666666666,0.9557
4,1.0,0.9675
5,0.5,0.0
5,0.5208333333333334,0.19
5,0.5416666666666666,0.2371
5,0.5625,0.249
5,0.5833333333333334,0.2923
5,0.6041666666666666,0.3426
5,0.625,0.3794
5,0.6458333333333334,0.4173
5,0.6666666666666666,0.4435
5,0.6875,0.4586
5,0.7083333333333334,0.4925
5,0.7291666666666666,0.515
5,0.75,0.5644
5,0.7708333333333334,0.5837
5,0.7916666666666666,0.6155
5,0.8125,0.6745
5,0.8333333333333334,0.7633
5,0.8541666666666666,0.7916
5,0.875,0.8378
5,0.8958333333333334,0.8857
5,0.9166666666666666,0.9124
5,0.9375,0.9368
5,0.9583333333333334,0.9677
5,0.9791666666666666,0.9823
5,1.0,0.9917
