m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0044
3,0.5416666666666666,0.0535
3,0.5625,0.1038
3,0.5833333333333334,0.1237
3,0.6041666666666666,0.1741
3,0.625,0.2012
3,0.6458333333333334,0.2276
3,0.6666666666666666,0.2269
3,0.6875,0.2353
3,0.7083333333333334,0.2623
3,0.7291666666666666,0.2604
3,0.75,0.2804
3,0.7708333333333334,0.3029
3,0.7916666666666666,0.3622
3,0.8125,0.4101
3,0.8333333333333334,0.4752
3,0.8541666666666666,0.5196
3,0.875,0.5709
3,0.8958333333333334,0.6052
3,0.9166666666666666,0.6426
3,0.9375,0.666
3,0.9583333333333334,0.6816
3,0.9791666666666666,0.6796
3,1.0,0.49
4,0.5,0.0
4,0.5208333333333334,0.0527
4,0.5416666666666666,0.176
4,0.5625,0.2216
4,0.5833333333333334,0.2251
4,0.6041666666666666,0.2687
4,0.625,0.2808
4,0.6458333333333334,0.2942
4,0.6666666666666666,0.3121
4,0.6875,0.3493
4,0.7083333333333334,0.3896
4,0.7291666666666666,0.4455
4,0.75,0.4841
4,0.7708333333333334,0.5147
4,0.7916666666666666,0.5607
4,0.8125,0.5941
4,0.8333333333333334,0.5963
4,0.8541666666666666,0.6175
4,0.875,0.648
4,0.8958333333333334,0.6935
4,0.9166666666666666,0.7743
4,0.9375,0.8415
4,0.9583333333333334,0.9128
4,0.9791666666666666,0.9586
4,1.0,0.9614
5,0.5,0.0
5,0.5208333333333334,0.1894
5,0.5416666666666666,0.226
5,0.5625,0.2456
5,0.5833333333333334,0.2926
5,0.6041666666666666,0.3423
5,0.625,0.379
5,0.6458333333333334,0.417
5,0.6666666666666666,0.4482
5,0.6875,0.454
5,0.7083333333333334,0.4826
5,0.7291666666666666,0.5274
5,0.75,0.5603
5,0.7708333333333334,0.5918
5,0.7916666666666666,0.623
5,0.8125,0.6861
5,0.8333333333333334,0.7636
5,0.8541666666666666,0.7843
5,0.875,0.8376
5,0.8958333333333334,0.885
5,0.9166666666666666,0.9153
5,0.9375,0.9398
5,0.9583333333333334,0.9705
5,0.9791666666666666,0.9836
5,1.0,0.9898
