m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0048
3,0.5416666666666666,0.0567
3,0.5625,0.1023
3,0.5833333333333334,0.1325
3,0.6041666666666666,0.1764
3,0.625,0.1945
3,0.6458333333333334,0.2285
3,0.6666666666666666,0.2265
3,0.6875,0.2259
3,0.7083333333333334,0.2577
3,0.7291666666666666,0.2628
3,0.75,0.2852
3,0.7708333333333334,0.3031
3,0.7916666666666666,0.3446
3,0.8125,0.415
3,0.8333333333333334,0.4775
3,0.8541666666666666,0.5328
3,0.875,0.5724
3,0.8958333333333334,0.6122
3,0.9166666666666666,0.6499
3,0.9375,0.67
3,0.9583333333333334,0.6762
3,0.9791666666666666,0.6758
3,1.0,0.4966
4,0.5,0.0
4,0.5208333333333334,0.048
4,0.5416666666666666,0.1675
4,0.5625,0.2141
4,0.5833333333333334,0.2279
4,0.6041666666666666,0.2681
4,0.625,0.2828
4,0.6458333333333334,0.2864
4,0.6666666666666666,0.3214
4,0.6875,0.3503
4,0.7083333333333334,0.393
4,0.7291666666666666,0.4426
4,0.75,0.4882
4,0.7708333333333334,0.5202
4,0.7916666666666666,0.5575
4,0.8125,0.5969
4,0.8333333333333334,0.5919
4,0.8541666666666666,0.6226
4,0.875,0.6525
4,0.8958333333333334,0.6916
4,0.9166666666666666,0.7728
4,0.9375,0.8516
4,0.9583333333333334,0.9164
4,0.9791666666666666,0.9567
4,1.0,0.9654
5,0.5,0.0
5,0.5208333333333334,0.1899
5,0.5416666666666666,0.2413
5,0.5625,0.2529
5,0.5833333333333334,0.2873
5,0.6041666666666666,0.333
5,0.625,0.3802
5,0.6458333333333334,0.4207
5,0.6666666666666666,0.4402
5,0.6875,0.4541
5,0.7083333333333334,0.4882
5,0.7291666666666666,0.5332
5,0.75,0.5554
5,0.7708333333333334,0.5815
5,0.7916666666666666,0.6174
5,0.8125,0.685
5,0.8333333333333334,0.7657
5,0.8541666666666666,0.7777
5,0.875,0.8404
5,0.8958333333333334,0.8831
5,0.9166666666666666,0.9157
5,0.9375,0.9368
5,0.9583333333333334,0.9705
5,0.9791666666666666,0.9837
5,1.0,0.9895
