m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0008
3,0.5416666666666666,0.0604
3,0.5625,0.1635
3,0.5833333333333334,0.2532
3,0.6041666666666666,0.3297
3,0.625,0.3421
3,0.6458333333333334,0.3851
3,0.6666666666666666,0.3534
3,0.6875,0.3506
3,0.7083333333333334,0.3528
3,0.7291666666666666,0.3562
3,0.75,0.3718
3,0.7708333333333334,0.4134
3,0.7916666666666666,0.4701
3,0.8125,0.5458
3,0.8333333333333334,0.5862
3,0.8541666666666666,0.6021
3,0.875,0.6179
3,0.8958333333333334,0.6133
3,0.9166666666666666,0.6148
3,0.9375,0.6134
3,0.9583333333333334,0.6233
3,0.9791666666666666,0.5612
3,1.0,0.2276
4,0.5,0.0
4,0.5208333333333334,0.0782
4,0.5416666666666666,0.3551
4,0.5625,0.4206
4,0.5833333333333334,0.4065
4,0.6041666666666666,0.4493
4,0.625,0.4605
4,0.6458333333333334,0.4505
4,0.6666666666666666,0.4809
4,0.6875,0.5261
4,0.7083333333333334,0.5838
4,0.7291666666666666,0.6244
4,0.75,0.6577
4,0.7708333333333334,0.6608
4,0.7916666666666666,0.6705
4,0.8125,0.6603
4,0.8333333333333334,0.6696
4,0.8541666666666666,0.6579
4,0.875,0.683
4,0.8958333333333334,0.7675
4,0.9166666666666666,0.8869
4,0.9375,0.9507
4,0.9583333333333334,0.9721
4,0.9791666666666666,0.9747
4,1.0,0.9717
5,0.5,0.0
5,0.5208333333333334,0.3947
5,0.5416666666666666,0.449
5,0.5625,0.4178
5,0.5833333333333334,0.4838
5,0.6041666666666666,0.5449
5,0.625,0.6204
5,0.6458333333333334,0.6507
5,0.6666666666666666,0.6943
5,0.6875,0.6688
5,0.7083333333333334,0.6816
5,0.7291666666666666,0.6787
5,0.75,0.6997
5,0.7708333333333334,0.714
5,0.7916666666666666,0.7373
5,0.8125,0.8164
5,0.8333333333333334,0.8815
5,0.8541666666666666,0.9109
5,0.875,0.9241
5,0.8958333333333334,0.9449
5,0.9166666666666666,0.9329
5,0.9375,0.9332
5,0.9583333333333334,0.9722
5,0.9791666666666666,0.9905
5,1.0,0.9982
