m,orness,manipulability
3,0.5,0.0
3,0.5208333333333334,0.0053
3,0.5416666666666666,0.0521
3,0.5625,0.0977
3,0.5833333333333334,0.131
3,0.6041666666666666,0.173
3,0.625,0.2
3,0.6458333333333334,0.2208
3,0.6666666666666666,0.2241
3,0.6875,0.2319
3,0.7083333333333334,0.2606
3,0.7291666666666666,0.2514
3,0.75,0.2699
3,0.7708333333333334,0.3006
3,0.7916666666666666,0.3457
3,0.8125,0.4133
3,0.8333333333333334,0.4758
3,0.8541666666666666,0.5305
3,0.875,0.5662
3,0.8958333333333334,0.6029
3,0.9166666666666666,0.6481
3,0.9375,0.6613
3,0.9583333333333334,0.6781
3,0.9791666666666666,0.6813
3,1.0,0.4972
4,0.5,0.0
4,0.5208333333333334,0.0466
4,0.5416666666666666,0.1667
4,0.5625,0.2164
4,0.5833333333333334,0.2276
4,0.6041666666666666,0.2684
4,0.625,0.284
4,0.6458333333333334,0.2899
4,0.6666666666666666,0.3154
4,0.6875,0.3502
4,0.7083333333333334,0.3928
4,0.7291666666666666,0.4573
4,0.75,0.483
4,0.7708333333333334,0.5191
4,0.7916666666666666,0.5665
4,0.8125,0.6034
4,0.8333333333333334,0.6053
4,0.8541666666666666,0.6183
4,0.875,0.6535
4,0.8958333333333334,0.692
4,0.9166666666666666,0.7711
4,0.9375,0.8437
4,0.9583333333333334,0.9156
4,0.9791666666666666,0.9539
4,1.0,0.9669
5,0.5,0.0
5,0.5208333333333334,0.1878
5,0.5416666666666666,0.2287
5,0.5625,0.2495
5,0.5833333333333334,0.2877
5,0.6041666666666666,0.3408
5,0.625,0.3737
5,0.6458333333333334,0.4094
5,0.6666666666666666,0.4421
5,0.6875,0.4514
5,0.7083333333333334,0.4826
5,0.7291666666666666,0.5255
5,0.75,0.5539
5,0.7708333333333334,0.5903
5,0.7916666666666666,0.6208
5,0.8125,0.6788
5,0.8333333333333334,0.7645
5,0.8541666666666666,0.7906
5,0.875,0.8318
5,0.8958333333333334,0.8841
5,0.9166666666666666,0.9119
5,0.9375,0.9412
5,0.9583333333333334,0.9698
5,0.9791666666666666,0.9808
5,1.0,0.9892
